801-65759,"  Tricadia Capital Management, LLC     ",Funds Manager, 780 Third Avenue, New York, New York,10017, United States,  (646) 388-5900,http://www.tricadiacapital.com,1/27/06,5/21/15,Delaware,801-65759,46,Michael Barnes,Principal,Arif Inayatullah,Principal,Julia Wyatt,Cfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-41088,  J.P. Morgan Private Investments Inc.     ,Funds Manager, 270 Park Avenue, New York, New York,10017, United States,  (212) 464-1945,https://www.jpmorgan.com,5/15/92,5/21/15,Delaware,801-41088,201,Glenn Hill,President,Rose Burke,Assistant Secretary and Chief Legal Officer,Michael Raczynski,Executive Director &amp; Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-55414,  Abacus Planning Group Inc     ,Funds Manager, 2500 Devine Street, Columbia, South Carolina,  29205-2400 , United States,  (803) 933-0054,http://www.abacusplanninggroup.com,4/3/98,5/21/15,South Carolina,801-55414,17,Cheryl Holland,President,Charles Hammer,Chief Compliance Officer - Coo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77406,"  Proprium Capital Partners, L.P.     ",Funds Manager, 1 Landmark Square, Stamford, Connecticut,6901, United States,  (203) 883-0355,http://www.proprium.com,1/2/13,5/21/15,Delaware,801-77406,21,Jonathan Harper,Principal &amp; Chief Operating Officer,John Morris,Member,Adriaan de Geus,Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73187,  EQT Partners Inc.     ,Funds Manager, 1114 Avenue Of The Americas, New York, New York,10036, United States,  (917) 281-0850,,2/15/12,5/21/15,Delaware,801-73187,14,Claes Bygge,Chairman of the Board of Directors,Glen Matsumoto,Member of the Board of Directors,Lena Almefelt,Member of the Board of Directors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67166,  DBX Strategic Advisors LLC     ,Funds Manager, 345 Park Ave, New York, New York,10154, United States,  (212) 454-0506,https://deutsche-etfs.com,10/5/06,5/21/15,Delaware,801-67166,10,Michael Gilligan,Manager/Chief Financial Officer,Alexis Depetris,Manager/Chief Orerating Officer,Frank Gecsedi,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80663,"  Maple Rock Capital Partners, Inc.     ",Funds Manager, 45 St. Clair Avenue West, Toronto,  M4V 1K9 ,," Ontario, Canada",  (416) 619-0705,,1/2/15,5/21/15,Canada,801-80663,7,Xavier Majic,"Shareholder, Chief Executive Officer, Chief Investment Officer",Lennard Kipp,"Shareholder, Managing Director, Head of Research",Marcus Spain,Chief Financial Officer and Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-20289,  Deutsche Asset &amp; Wealth Management International GMBH     ,Funds Manager, Mainzer Landstrasse 178-190, Frankfurt Am Main,60327,, Germany,4.97E+11,http://info.deam-germany.com/deam/ge/nav_profil.nsf/frameset/mxbn-68klqz?opendocument,12/16/83,5/21/15,Germany,801-20289,221,Georg Schuh,Managing Director and Board Member,Michael Fuss,Managing Director and Board Member,Stephan Scholl,Managing Director and Board Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-60343,  Causeway Capital Management LLC     ,Funds Manager," 11111 Santa Monica Boulevard,", Los Angeles, California,90025, United States,  (310) 231-6100,http://www.causewaycap.com,6/14/01,5/21/15,Delaware,801-60343,64,Gracie Fermelia,Chief Operating Officer; Elected Manager,Sarah Ketterer,Chief Executive Officer; Portfolio Manager; Elected Manager,Harry Hartford,President; Portfolio Manager; Elected Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-50261,  Tdam USA Inc.     ,Funds Manager, 161 Bay Street, Toronto, Ontario,  M5J 2T2 , Canada,  (416) 982-7848,http://www.tdassetmanagementusa.com,9/28/95,5/21/15,Delaware,801-50261,327,Rodney Thorfinnson,Chief Risk Officer and Chief Administration Officer,Russell Miner,Officer,Kevin Leblanc,Chief Operating Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-38301,  Sullivan Bruyette Speros &amp; Blayney Inc     ,Funds Manager, 8444 Westpark Drive, Mclean, Virginia,  22102-5123 , United States,  (703) 734-9300,http://www.sbsbinc.com,1/3/91,5/21/15,Virginia,801-38301,45,Gregory Sullivan,President and Ceo; Managing Director; Chairman,James Bruyette,Secretary; Managing Director,Peter Speros,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71654,"  Oxford Lane Management, LLC     ",Funds Manager, 8 Sound Shore Drive, Greenwich, Connecticut,6830, United States,  (203) 983-5275,,7/22/10,5/21/15,Connecticut,801-71654,13,Jonathan Cohen,Ceo,Saul Rosenthal,Coo and President,Patrick Conroy,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79538,"  Hildene Leveraged Credit, LLC     ",Funds Manager, 500 Fifth Avenue, New York, New York,10110, United States,  (212) 687-1895,http://www.hildenelc.com,4/10/14,5/21/15,Delaware,801-79538,12,Gary Uhliar,Member of Hildene Leveraged Credit,Sriram Balakrishnan,Member of Hildene Leveraged Credit,Wesley Williams,Member of Hildene Leveraged Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-58234,"  J.P. Morgan Partners, LLC     ",Funds Manager, 270 Park Avenue, New York, New York,  10017-2014 , United States,  (212) 270-4160,https://www.jpmorgan.com/pages/jpmorganpartners,12/29/00,5/21/15,Delaware,801-58234,10,Ana Capella,Managing Director,Richard Smith,President,Brian Flanagan,Cfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-64368,"  Highbridge Capital Management, LLC     ",Funds Manager, 40 West 57th Street, New York, New York,10019, United States,  (212) 287-4900,http://www.highbridge.com,7/6/05,5/21/15,Delaware,801-64368,336,Scott Kapnick,"Chief Executive Officer (Highbridge Capital Management, Llc)/Managing Partner",John Oliva,"Chief Compliance Officer (Highbridge Capital Management, Llc)/Managing Director",Christopher Hayward,"Managing Director/Chief Operating Officer (Highbridge Capital Management, Llc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-55068,  BEL Air  Investment Advisors LLC     ,Funds Manager, 1999 Avenue Of The Stars, Los Angeles, California,90067, United States,  (310) 229-1500,http://belair-llc.com,11/21/97,5/20/15,Delaware,801-55068,49,Todd Morgan,Sr Managing Director,Reed Halladay,Managing Director,Darell Krasnoff,Managing Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"  PPB Advisors, LLC     ",Funds Manager, 125 East Elm Street, Conshohocken, Pennsylvania,19428, United States,  (484) 278-4017,http://www.ppbadvisors.com,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73387,  Brynwood Partners Management LLC     ,Funds Manager, 8 Sound Shore Drive, Greenwich, Connecticut,6830, United States,  (203) 622-1790,http://www.brynwoodpartners.com,3/12/12,5/20/15,Delaware,801-73387,12,Nicholas Dicarlo,Md and Chief Financial Officer,Hendrik Hartong,Chairman &amp; Ceo,Ian MacTaggart,President &amp; Coo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-76987,"  Wells Fargo Bank, n.A.     ",Funds Manager," 80 Raffles Place, #26-20/21", N/A,48624,, Singapore,  (656) 395-6928,,8/24/12,5/20/15,California,801-76987,2,Francis Baranko,Chief Investment Officer,Anthony Cragg,Vice President and Managing Director,Karen Norton,Chief Operations Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73820,"  Z Capital Partners, L.L.C.     ",Funds Manager, Two Conway Park, Lake Forest, Illinois,60045, United States,  (847) 235-8100,http://www.zcap.net,3/30/12,5/20/15,Delaware,801-73820,46,JONATHAN SCHMUGGE,Chief Financial Officer and Chief Compliance Officer,James Zenni,President and Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74175,"  Coliseum Capital Management, LLC     ",Funds Manager, Metro Center, Stamford, Connecticut,  06902-6800 , United States,  (203) 883-0100,,3/27/12,5/20/15,Delaware,801-74175,9,Christopher Shackelton,"Manager, Chief Compliance Officer &amp; Member of Registrant and Relying Adviser",Adam Gray,Manager of Registrant and Relying Adviser,Thomas Sparta,Controller of Registrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73538,"  New China Capital Management, LP     ",Funds Manager, One Dock Street, Stamford, Connecticut,69025836, United States,  (203) 328-1800,http://www.cathay-capital.com,3/30/12,5/20/15,Delaware,801-73538,4,Anita Eng,Controller,Paul Wolansky,"Limited Partner, Chairman",Ognjen Radic,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73076,  MCF Capital Management LLC     ,Funds Manager, 30 South Wacker Drive, Chicago, Illinois,60606, United States,  (312) 596-6900,,2/7/12,5/20/15,Delaware,801-73076,85,Anthony Malloy,"Chairman of the Board and Elected Manager, and Audit Committee Member",Thomas Klimmeck,Senior Managing Director and Executive Committee Member,Devon Russell,Senior Managing Director and Executive Committee Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72852,"  Cantor Fitzgerald Investment Advisors, L.P.     ",Funds Manager, 499 Park Avenue, New York, New York,10022, United States,  (212) 938-5000,,11/15/11,5/20/15,Delaware,801-72852,12,Shawn Matthews,Chief Executive Officer,Stephen Merkel,Chief Legal Officer,Douglas Barnard,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-86179,  GEC Advisors LLC     ,Funds Manager, 2415 W Alabama Street, Houston, Texas,77098, United States,  (713) 993-7222,http://www.geclp.com,4/6/15,5/20/15,Delaware,801-86179,8,Jonathan Fairbanks,Member; Co-President,Russell Sherrill,Member; Co-President,John Mullins,"Director, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-27724,  Marvin &amp; Palmer Associates     ,Funds Manager," 1201 N Market Street, Ste 2300", Wilmington, Delaware,  19801-1165 , United States,  (302) 573-3570,http://www.marvinandpalmer.com,8/29/86,5/20/15,Delaware,801-27724,27,Stanley Palmer,Vice Chairman/Director,Karen Buckley,Chief Operating Officer and Chief Financial Officer/Director,David Marvin,Chief Executive Officer/Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-23649,  Neumeier Poma Investment Counsel LLC     ,Funds Manager, 26435 Carmel Rancho Blvd, Carmel, California,93923, United States,  (831) 625-6355,http://www.npsmallvalue.com,3/4/85,5/20/15,California,801-23649,8,Peter Neumeier,Member &amp; President,Brian Poma,Member,Donna Hagerty,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-17987,  Amundi Japan Ltd.     ,Funds Manager," 1-2-2, Uchisaiwaicho,", Tokyo,  100-0011 ,, Japan,81335935900,http://www.amundi.co.jp,12/3/82,5/20/15,Japan,801-17987,202,Laurent Bertiau,Director,Fathi Jerfel,Director,Nicolas Sauvage,Representative Director &amp; President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73047,  BMO Capital Markets Corp.     ,Funds Manager, 3 Times Square, New York, New York,10036, United States,  (212) 605-1646,https://www.bmocm.com,1/26/12,5/20/15,Delaware,801-73047,800,Michael Miller,Director,Perry Hoffmeister,Director,Lucas Seabrook,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-77859,"  JVL Advisors, L.L.C.     ",Funds Manager, 10000 Memorial Drive, Houston, Texas,77024, United States,  (713) 579-2621,,4/10/13,5/20/15,Texas,801-77859,6,JOHN LOVOI,"Managing Member (Jvl Advisors, l.l.c.)",Kinsye Weaver,Chief Compliance Officer and Controller,Michael Raleigh,"Limited Partner (Asklepios Energy Gp, Lp)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73403,"  Prologue Capital Management, L.P.     ",Funds Manager, 1000 5th Street, Miami, Florida,33139, United States,  (203) 842-0300,http://www.prologuecapital.com,2/27/12,5/20/15,Delaware,801-73403,41,Graham Walsh,"Chief Executive Officer of Prologue Capital Management, L.P.",David Lofthouse,"Chief Investment Officer of Prologue Capital Management, L.P.",Tomas Jelf,Partner and Chief Economist of Prologue Capital Llp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78395,  Kortright Capital Partners LP     ,Funds Manager, 399 Park Avenue, New York, New York,10022, United States,  (212) 828-7280,http://www.kortrightlp.com,8/2/13,5/20/15,Delaware,801-78395,6,Matthew Taylor,"Co-Managing Partner, Chief Investment Officer, Limited Partner",Ty Popplewell,"Co-Managing Partner, Limited Partner",Kenneth Carroll,"Chief Operating Officer, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78946,"  Cygnus Asset Management Sgiic, SA     ",Funds Manager," Calle Suero De Quinones 34-36, 3rd Fl", Madrid,28002,, Spain,34917892258,http://www.cygnus-am.com,1/2/13,5/20/15,Spain,801-78946,21,Jose Amusategui,President,Blanca Gil,Chief Compliance Officer,Juan Cruz,"Board Member, Secretary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"  Libertyview Capital Management, LLC     ",Funds Manager, Harborside Financial Center, Jersey City, New Jersey,73113988, United States,  (201) 533-2210,http://www.libertyviewcapital.org,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80844,  Knights of Columbus Asset Advisors LLC     ,Funds Manager, One Columbus Plaza, New Haven, Connecticut,6510, United States,  (203) 752-4077,http://www.kofcassetadvisors.org,1/23/15,5/19/15,Delaware,801-80844,15,Anthony Minopoli,President and Chief Investment Officer,Michael Votto,"Vice President, General Counsel and Chief Compliance Officer",Gilles Marchand,"Vice President, Portfolio Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70453,"  American Retirement Planners II, Inc.     ",Funds Manager, 570 Hammill Lane, Reno, Nevada,89511, United States,  (775) 332-7000,https://www.financialhealth.com,7/29/09,5/19/15,Nevada,801-70453,11,Laif Meidell,"President, Chief Compliance Officer",Patricia Meidell,Shareholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-79481,"  Laur Capital Management, LP     ",Funds Manager, 1325 Avenue Of The Americas, New York, New York,10019, United States,  (212) 321-0940,http://www.laurcapital.com/,4/9/14,5/19/15,Delaware,801-79481,3,David Laurent,Ceo/Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-80611,"  Otter Creek Advisors, LLC     ",Funds Manager, 222 Lakeview Avenue, West Palm Beach, Florida,33401, United States,  (561) 832-4110,http://www.ottercreekfunds.com,11/25/14,5/19/15,Florida,801-80611,7,ROGER LONG,Manager,Michael Winter,Manager,Tyler Walling,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74114,  JHL Capital Group LLC     ,Funds Manager, 900 N. Michigan Avenue, Chicago, Illinois,60611, United States,  (312) 628-7350,http://www.jhlcapitalgroup.com,3/30/12,5/19/15,Delaware,801-74114,27,James Litinsky,Chief Executive Officer/Elected Manager,David Weiss,Chief Legal Officer/Chief Compliance Officer,Joshua Leavitt,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73844,"  Graham Partners, Inc.     ",Funds Manager," 3811 West Chester Pike, Suite 200, Building 2", Newtown Square, Pennsylvania,  19073-2325 , United States,  (610) 408-0500,http://www.grahampartners.net,3/30/12,5/19/15,Pennsylvania,801-73844,40,Steven Graham,"President, Senior Managing Principal, Treasurer and Shareholder",William McKee,Managing Principal; Vice President and Secretary; Chief Operating Officer; Chief Compliance Officer,Anthony Folino,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-72954,"  Birch Run Capital Advisors, LP     ",Funds Manager, 1350 Broadway, New York, New York,10018, United States,  (212) 433-1980,,12/15/11,5/19/15,Delaware,801-72954,5,Daniel Beltzman,Manager,Gregory Smith,Manager,Caren Abramovich,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73798,  Khronos LLC     ,Funds Manager, 140 East 45th Street, New York, New York,10017, United States,  (212) 763-8800,http://www.khronos.com,3/30/12,5/19/15,New York,801-73798,18,Rafael Mayer,Managing Director,David Mayer,"Member, Managing Director",Harris Newman,"Chief Financial Officer, Chief Compliance Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-73534,"  Dean Ventures Management, LLC     ",Funds Manager, 8065 Leesburg Pike, Vienna, Virginia,22182, United States,  (703) 506-3900,http://deanventures.com,3/30/12,5/19/15,Delaware,801-73534,24,Dean Wilde,Managing Director and Chief Executive Officer,James Smist,Managing Director and President,Joelle Ogg,Chief Compliance Officer and General Counsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-21122,  Wells Capital Management Incorporated     ,Funds Manager, 525 Market St, San Francisco, California,94105, United States,  (415) 396-8000,http://www.wellscap.com,4/27/84,5/19/15,California,801-21122,831,Amru Khan,"Evp, Sales and Marketing",James Paulsen,"Evp, Chief Investment Strategist",Kirk Hartman,"Director, President, Chief Investment Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-54279,  Dearborn Partners L.L.C.     ,Funds Manager, 200 W. Madison St, Chicago, Illinois,60606, United States,  (312) 795-1000,http://www.dearbornpartners.com,4/24/97,5/19/15,Illinois,801-54279,28,Wayne Stevens,Member - Class A,Jerome Hickey,Member - Class A,George Jameson,Member - Class A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-70357,"  LMCG Investments, LLC     ",Funds Manager, 200 Clarendon St., Boston, Massachusetts,2116, United States,  (617) 380-5600,http://lmcg.com,7/6/09,5/19/15,Delaware,801-70357,60,Iii Tower,"Chief Compliance Officer, Chief Operating Officer",Jeffrey Davis,Chief Investment Officer,Kenneth Swan,"President, Chief Executive Officer, Board Member",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-76671,  Kobalt Capital Limited     ,Funds Manager, 4 Valentine Place, London,  SE1 8QH ,, United Kingdom,4.42E+11,,5/4/12,5/19/15,United Kingdom,801-76671,1,Timothy Bunting,Director,Johan Ahlstrom,Chief Executive Officer / Chief Compliance Officer,James Fitzherbert-Brockholes,Chief Financial Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-78754,  Wall Street Management Corporation     ,Funds Manager," 733 Third Avenue, 24th Floor", New York, New York,10017, United States,  (646) 568-4082,,1/2/14,5/19/15,Massachusetts,801-78754,6,Michael Linburn,Chief Compliance Officer/President,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-8162,  Western Asset Management Company     ,Funds Manager, 385 E Colorado Blvd, Pasadena, California,91101, United States,  (626) 844-9400,http://www.westernasset.com,12/17/71,5/19/15,California,801-8162,547,Bruce Alberts,Chief Financial Officer,James Hirschmann,"Director, Chief Executive Officer and President",Brett Canon,Director of Risk Management and Operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-62535,"  Otter Creek Management, Inc.     ",Funds Manager, 222 Lakeview Avenue, West Palm Beach, Florida,33401, United States,  (561) 832-4110,http://www.ottercreekmanagement.com,11/18/03,5/19/15,Delaware,801-62535,7,ROGER LONG,President,Joseph O&#39;Neill,Chief Financial Officer/Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74011,"  Pulse Capital Partners Management, LLC     ",Funds Manager, 640 Fifth Avenue, New York, New York,10019, United States,  (212) 430-1860,http://www.pulsecp.com/,3/14/12,5/19/15,Delaware,801-74011,8,Kimia Setoodeh,General Counsel &amp; Cco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,"  U.S. Global Investors, Inc.     ",Funds Manager, 7900 Callaghan Road, San Antonio, Texas,78229, United States,  (210) 308-1234,http://www.usfunds.com,6/16/68,5/19/15,754811,Texas,44,Thomas Lydon,Director,Jerold Rubinstein,"Director, Chairman of the Board",Frank Holmes,"Chief Executive Officer, Chief Investment Officer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-74408,"  Acon Latam Management, LLC     ",Funds Manager," 1133 Connecticut Avenue, NW, Suite 700", Washington, District of Columbia,20036, United States,  (202) 454-1100,http://www.aconinvestments.com,3/30/12,5/19/15,Delaware,801-74408,0,Andre Bhatia,Director,Jorge Dickens,Director,Jose Miguel Knoell,Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-67953,  Solus Alternative Asset Management LP     ,Funds Manager, 410 Park Avenue, New York, New York,10022, United States,  (212) 284-4300,https://www.soluslp.com/,5/30/07,5/19/15,Delaware,801-67953,44,Christopher Pucillo,"Limited Partner, Chief Executive Officer and Chief Investment Officer",Nicholas Signorile,Chief Financial Officer and Chief Operating Officer,David Brosgol,General Counsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-241,  Babson Capital Management LLC     ,Funds Manager, 1500 Main Street, Springfield, Massachusetts,1115, United States,  (413) 226-1000,http://www.babsoncapital.com,11/1/40,5/19/15,Delaware,801-241,622,Michael Rollings,Member of the Board of Managers,Clifford Noreen,"Member of the Board of Managers, President, and Managing Director",Thomas Finke,Chairman of the Board of Managers and Chief Executive Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801-71199,"  Euro Pacific Asset Management, LLC     ",Funds Manager, 53 Calle Palmeras, San Juan,902,, Puerto Rico,  (949) 863-9500,http://www.europacificfunds.com,3/29/10,5/19/15,Puerto Rico,801-71199,10,Peter Schiff,Member,James Nelson,Managing Member,Candace Hamilton,Chief Compliance Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
